airport,type of traffic,2010-10-01 00:00:00,2010-11-01 00:00:00,2010-12-01 00:00:00,2011-01-01 00:00:00,2011-02-01 00:00:00,2011-03-01 00:00:00,2011-04-01 00:00:00,2011-05-01 00:00:00,2011-06-01 00:00:00,2011-07-01 00:00:00,2011-08-01 00:00:00,2011-09-01 00:00:00,2011-10-01 00:00:00,2011-11-01 00:00:00,2011-12-01 00:00:00,2012-01-01 00:00:00,2012-02-01 00:00:00,2012-03-01 00:00:00,2012-04-01 00:00:00,2012-05-01 00:00:00,2012-06-01 00:00:00,2012-07-01 00:00:00,2012-08-01 00:00:00,2012-09-01 00:00:00,2012-10-01 00:00:00,2012-11-01 00:00:00,2012-12-01 00:00:00,2013-01-01 00:00:00,2013-02-01 00:00:00,2013-03-01 00:00:00,2013-04-01 00:00:00,2013-05-01 00:00:00,2013-06-01 00:00:00,2013-07-01 00:00:00,2013-08-01 00:00:00,2013-09-01 00:00:00,2013-10-01 00:00:00,2013-11-01 00:00:00,2013-12-01 00:00:00,2014-01-01 00:00:00,2014-02-01 00:00:00,2014-03-01 00:00:00,2014-04-01 00:00:00,2014-05-01 00:00:00,2014-06-01 00:00:00,2014-07-01 00:00:00,2014-08-01 00:00:00,2014-09-01 00:00:00,2014-10-01 00:00:00,2014-11-01 00:00:00,2014-12-01 00:00:00,2015-01-01 00:00:00,2015-02-01 00:00:00,2015-03-01 00:00:00,2015-04-01 00:00:00,2015-05-01 00:00:00,2015-06-01 00:00:00,2015-07-01 00:00:00,2015-08-01 00:00:00,2015-09-01 00:00:00,2015-10-01 00:00:00,2015-11-01 00:00:00,2015-12-01 00:00:00,2016-01-01 00:00:00,2016-02-01 00:00:00,2016-03-01 00:00:00,2016-04-01 00:00:00,2016-05-01 00:00:00,2016-06-01 00:00:00,2016-07-01 00:00:00,2016-08-01 00:00:00,2016-09-01 00:00:00,2016-10-01 00:00:00,2016-11-01 00:00:00,2016-12-01 00:00:00,2017-01-01 00:00:00,2017-02-01 00:00:00,2017-03-01 00:00:00,2017-04-01 00:00:00,2017-05-01 00:00:00,2017-06-01 00:00:00,2017-07-01 00:00:00,2017-08-01 00:00:00,2017-09-01 00:00:00,2017-10-01 00:00:00,2017-11-01 00:00:00,2017-12-01 00:00:00,2018-01-01 00:00:00,2018-02-01 00:00:00,2018-03-01 00:00:00,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,location,point,latitude,longitude,altitude
Rørvik Ryum,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Rørvik Ryum,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Rørvik Ryum,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Rørvik Ryum,Other commercial flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Rørvik Ryum,Non-scheduled passenger flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Rørvik Ryum,Scheduled passenger flights,4611,4664,4011,4117,4032,4524,3755,4808,4584,4920,4904,4570,5022,4698,3974,4185,4164,3953,4651,5485,5242,5065,5095,5529,5758,5776,4638,4834,4717,5201,5768,5009,5954,5382,5429,5926,6004,5668,4661,5331,5174,5528,5096,5167,6083,5348,5135,5955,6298,5745,4711,4925,4646,5687,4913,5453,6121,5421,5201,6019,6143,6069,5190,4605,5272,5423,5481,5603,5631,5042,5459,6027,6100,6317,4908,5328,5466,6619,3207,3687,3847,3667,3773,3349,3755,3758,3259,3350,3472,3458,3489,3746,3757,3389,3833,3936,4197,3967,3401,3423,3386,4164,3653,3870,3707,3322,3655,4274,4749,4399,3722,4282,3873,2212,1251,1748,2938,4777,4017,4219,"Rørvik lufthavn, Ryum, Flyplassveien, Nærøysund, Trøndelag, 7900, Norge","(64.83692005, 11.142611728428076, 0.0)",64.83692005,11.142611728428076,0.0
Røst,All commercial flights,1757,1650,1562,1249,1483,1861,1619,2072,2391,2005,2091,2027,2242,1983,1890,1647,1817,2269,1810,2355,2083,1788,2399,1967,2281,1911,1639,1573,1625,1959,1960,1537,2053,1929,1865,1789,1764,1741,1488,1377,1524,1987,2168,1645,2125,1712,1836,1838,1999,1555,1471,1263,1463,2034,1729,2000,2172,1666,1815,1814,1713,1686,1379,1297,1551,2065,1842,1994,2397,2091,1890,2171,2099,1954,1526,1533,1964,2547,1630,1792,1966,2285,2028,1939,1841,1449,1246,1438,1801,2284,1714,2154,2227,2094,2266,1841,1680,1865,1072,1348,1518,2335,1845,1909,2111,1254,2247,2257,1929,1258,1306,1295,1575,923,447,1206,2143,1909,1772,1938,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,Scheduled passenger flights,1757,1650,1562,1249,1483,1861,1606,2072,2391,1969,2091,1993,2242,1983,1890,1647,1817,2269,1810,2355,2083,1788,2089,1967,2281,1911,1639,1573,1625,1959,1960,1537,2053,1929,1865,1789,1764,1741,1488,1377,1524,1987,2168,1645,2125,1712,1836,1838,1999,1555,1471,1263,1463,2034,1729,2000,2172,1666,1815,1814,1713,1686,1379,1297,1551,2065,1842,1994,2397,2091,1890,2171,2099,1954,1526,1533,1964,2547,1630,1792,1966,2285,2028,1939,1841,1449,1246,1438,1801,2284,1714,2154,2227,2094,2266,1841,1680,1865,1072,1348,1518,2335,1845,1909,2111,1254,2247,2257,1929,1258,1306,1295,1575,923,447,1206,2143,1909,1772,1938,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,Non-scheduled passenger flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,36,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,"Helicopter, other",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Røst,Other commercial flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Røst, Nordland, 8064, Norge","(67.39728615000001, 12.032691133157426, 0.0)",67.39728615000001,12.032691133157426,0.0
Sandane Anda,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,Non-scheduled passenger flights,0,0,0,0,0,0,0,3,69,0,0,0,0,0,7,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,66,0,0,0,0,0,0,4,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,63,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,Scheduled passenger flights,4795,4851,3788,3890,4039,4455,4250,4475,4643,4160,4722,5567,5190,4180,3296,4457,4361,5223,4402,5139,4894,3984,5057,5176,8574,5193,3799,4038,4154,4429,4925,4095,4635,4038,4974,4912,5458,4688,3529,3957,4052,4264,4295,4409,4463,3637,4210,4360,4431,4013,2870,3226,3324,3974,3837,3962,4754,3971,4129,4493,4703,4459,3399,3755,3439,3953,4247,4454,4890,4725,4991,4622,4122,4545,4032,3789,3907,4516,4022,4520,5171,6297,5104,4950,4470,3977,4094,4038,3841,4641,4626,4759,4792,4072,4352,4536,5011,4133,3879,3877,4108,4354,4223,4016,4272,4436,4218,4189,4434,3910,2905,3319,3397,1613,0,0,2981,4182,3721,3155,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,All commercial flights,4795,4851,3788,3890,4039,4455,4250,4478,4712,4160,4734,5567,5190,4180,3303,4457,4361,5223,4456,5139,4894,3984,5057,5176,8574,5193,3799,4038,4154,4429,4925,4095,4635,4038,4974,4912,5459,4688,3529,3957,4052,4264,4295,4409,4539,3637,4210,4426,4431,4013,2870,3226,3324,3974,3841,3962,4754,3971,4219,4493,4703,4459,3399,3755,3439,3953,4247,4454,4890,4725,4991,4760,4122,4545,4032,3789,3907,4516,4022,4583,5171,6297,5104,5159,4470,3977,4094,4038,3841,4641,4626,4759,4792,4072,4352,4536,5011,4133,3879,3877,4108,4354,4223,4016,4272,4436,4218,4189,4434,3910,2905,3319,3397,1613,0,0,2981,4182,3721,3155,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,Other commercial flights,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandane Anda,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandane lufthamn, Anda, E 39, Gloppen, Vestland, 6778, Norge","(61.8301023, 6.108175215257045, 0.0)",61.8301023,6.108175215257045,0.0
Sandefjord Torp,All commercial flights,31395,28461,23942,26401,27184,30284,26824,31817,31223,26098,28568,29514,31245,30601,26367,26880,28301,49306,48068,56693,54506,55262,56067,52909,58043,52153,45239,45453,47227,49145,54312,55561,56744,53886,54735,55121,60499,52717,46009,48706,49704,56239,51387,55010,56798,48433,52363,56423,60723,50161,43936,40155,42143,46594,43224,42649,42427,34866,38130,41482,41952,40544,33131,30786,32395,30890,30748,32517,33249,25761,31208,32832,34298,32400,27867,27876,27383,32408,28550,34304,34841,24812,29474,30470,33679,31877,27304,25995,25189,26739,29888,30449,30837,26146,30577,30953,32948,31188,25666,25908,24940,29199,28543,30260,31707,25462,29143,31081,33182,30652,27915,26892,25822,14898,3677,0,6486,15733,15637,16411,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,Other commercial flights,0,3,0,28,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,45,41,10,14,0,0,0,0,0,0,2,0,2,4,36,5,0,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,158,7,8,6,75,34,6,5,0,2,0,0,0,5,0,9,6,3,14,0,0,0,0,0,0,0,0,0,0,14,15,0,0,7,0,0,0,0,20,4,10,7,24,0,7,35,0,0,4,18,14,0,12,0,0,21,0,0,0,0,11,6,0,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,"Helicopter, continental shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,Non-scheduled passenger flights,495,0,0,4,0,11,119,241,2,7,0,204,0,56,6,0,298,8,720,304,11,26,367,175,398,356,0,4,245,865,0,11,0,0,154,79,48,96,26,2,0,0,149,245,68,33,503,3,58,75,4,125,1,0,246,0,0,61,97,254,30,0,0,0,10,2,84,224,0,211,0,0,78,8,0,0,0,144,112,233,658,822,6,0,89,0,215,84,6,61,76,152,111,1,91,739,235,0,2,2,0,420,7,0,145,70,10,30,44,40,4,2,4,13,12,0,26,57,52,108,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandefjord Torp,Scheduled passenger flights,30900,28458,23942,26369,27184,30273,26690,31576,31221,26091,28568,29310,31241,30545,26361,26880,28003,49298,47348,56389,54495,55233,55700,52734,57600,51756,45229,45435,46982,48280,54312,55550,56744,53886,54579,55042,60449,52617,45947,48699,49704,56239,51238,54765,56730,48400,51860,56420,60665,50086,43917,40018,42142,46594,42978,42649,42427,34647,38026,41220,41916,40469,33097,30780,32380,30888,30662,32293,33249,25550,31203,32832,34211,32386,27864,27862,27383,32264,28438,34071,34183,23990,29468,30470,33590,31877,27075,25896,25183,26678,29805,30297,30726,26145,30486,30194,32709,31178,25657,25882,24940,28772,28501,30260,31562,25388,29115,31036,33138,30600,27911,26890,25797,14885,3665,0,6460,15665,15579,16303,"Torp, Sandefjord, Vestfold og Telemark, 3239, Norge","(59.1802175, 10.2441245, 0.0)",59.1802175,10.2441245,0.0
Sandnessjøen Stokka,Non-scheduled passenger flights,0,0,44,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,11,32,0,0,0,12,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,66,0,0,0,56,0,0,0,0,130,0,0,0,0,0,10,10,27,9,0,0,0,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
Sandnessjøen Stokka,"Helicopter, continental shelf",0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
Sandnessjøen Stokka,"Helicopter, other",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
Sandnessjøen Stokka,Other commercial flights,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
Sandnessjøen Stokka,Scheduled passenger flights,11335,11163,9008,8806,9560,10774,9366,10841,10994,12066,10806,10628,11397,11589,9377,9512,11503,11419,10437,12422,9946,13088,10934,11279,12429,11603,9245,11205,10126,11160,11573,9579,12387,12602,11848,10479,12867,11617,9011,8117,8900,10822,10146,10634,9584,9481,10968,11516,10622,10798,8788,6900,9095,11271,10744,10594,12294,12694,10916,11005,11556,11235,9467,8187,9337,10060,10250,11118,11265,12026,11310,11966,11904,10138,10088,9888,10086,11871,7224,7813,8385,9194,10317,6558,6860,6323,6539,5539,6220,7696,7464,7961,7944,7477,6023,7176,7848,7367,6066,6545,6012,7055,6781,7352,7448,7646,6933,6914,7270,6330,5449,6627,5569,3725,3244,3935,4875,9085,6498,7103,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
Sandnessjøen Stokka,Freight,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sandnessjøen lufthavn, Stokka, Søvikveien, Sandnessjøen, Alstahaug, Nordland, 8800, Norge","(65.95806195, 12.471089782822334, 0.0)",65.95806195,12.471089782822334,0.0
